Tick;Step;DateTime;ID
72;72;2021-01-01T11:01:12.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
72;72;2021-01-01T11:01:12.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
72;72;2021-01-01T11:01:12.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
73;73;2021-01-01T11:01:13.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
73;73;2021-01-01T11:01:13.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
73;73;2021-01-01T11:01:13.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
74;74;2021-01-01T11:01:14.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
74;74;2021-01-01T11:01:14.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
74;74;2021-01-01T11:01:14.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
75;75;2021-01-01T11:01:15.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
75;75;2021-01-01T11:01:15.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
75;75;2021-01-01T11:01:15.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
76;76;2021-01-01T11:01:16.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
76;76;2021-01-01T11:01:16.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
76;76;2021-01-01T11:01:16.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
77;77;2021-01-01T11:01:17.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
77;77;2021-01-01T11:01:17.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
77;77;2021-01-01T11:01:17.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
78;78;2021-01-01T11:01:18.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
78;78;2021-01-01T11:01:18.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
78;78;2021-01-01T11:01:18.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
79;79;2021-01-01T11:01:19.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
79;79;2021-01-01T11:01:19.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
79;79;2021-01-01T11:01:19.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
80;80;2021-01-01T11:01:20.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
80;80;2021-01-01T11:01:20.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
80;80;2021-01-01T11:01:20.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
81;81;2021-01-01T11:01:21.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
81;81;2021-01-01T11:01:21.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
81;81;2021-01-01T11:01:21.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
82;82;2021-01-01T11:01:22.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
82;82;2021-01-01T11:01:22.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
82;82;2021-01-01T11:01:22.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
83;83;2021-01-01T11:01:23.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
83;83;2021-01-01T11:01:23.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
83;83;2021-01-01T11:01:23.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
84;84;2021-01-01T11:01:24.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
84;84;2021-01-01T11:01:24.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
84;84;2021-01-01T11:01:24.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
85;85;2021-01-01T11:01:25.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
85;85;2021-01-01T11:01:25.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
85;85;2021-01-01T11:01:25.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
86;86;2021-01-01T11:01:26.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
86;86;2021-01-01T11:01:26.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
86;86;2021-01-01T11:01:26.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
87;87;2021-01-01T11:01:27.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
87;87;2021-01-01T11:01:27.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
87;87;2021-01-01T11:01:27.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
88;88;2021-01-01T11:01:28.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
88;88;2021-01-01T11:01:28.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
88;88;2021-01-01T11:01:28.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
89;89;2021-01-01T11:01:29.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
89;89;2021-01-01T11:01:29.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
89;89;2021-01-01T11:01:29.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
90;90;2021-01-01T11:01:30.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
90;90;2021-01-01T11:01:30.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
90;90;2021-01-01T11:01:30.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
91;91;2021-01-01T11:01:31.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
91;91;2021-01-01T11:01:31.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
91;91;2021-01-01T11:01:31.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
92;92;2021-01-01T11:01:32.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
92;92;2021-01-01T11:01:32.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
92;92;2021-01-01T11:01:32.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
93;93;2021-01-01T11:01:33.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
93;93;2021-01-01T11:01:33.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
93;93;2021-01-01T11:01:33.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
94;94;2021-01-01T11:01:34.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
94;94;2021-01-01T11:01:34.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
94;94;2021-01-01T11:01:34.0000000+01:00;8fa537be-2e95-4da2-ba0e-08d74419f84a
95;95;2021-01-01T11:01:35.0000000+01:00;567b18eb-d06d-47d6-bc7c-49ee2db1a4a2
95;95;2021-01-01T11:01:35.0000000+01:00;cd38724d-339d-4edd-b0ba-92f9e0cb004a
