Tick;Step;DateTime;Free;X;Y;ID
0;0;2021-01-01T11:00:00.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
0;0;2021-01-01T11:00:00.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
0;0;2021-01-01T11:00:00.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
0;0;2021-01-01T11:00:00.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
0;0;2021-01-01T11:00:00.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
1;1;2021-01-01T11:00:01.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
1;1;2021-01-01T11:00:01.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
1;1;2021-01-01T11:00:01.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
1;1;2021-01-01T11:00:01.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
1;1;2021-01-01T11:00:01.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
2;2;2021-01-01T11:00:02.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
2;2;2021-01-01T11:00:02.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
2;2;2021-01-01T11:00:02.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
2;2;2021-01-01T11:00:02.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
2;2;2021-01-01T11:00:02.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
3;3;2021-01-01T11:00:03.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
3;3;2021-01-01T11:00:03.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
3;3;2021-01-01T11:00:03.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
3;3;2021-01-01T11:00:03.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
3;3;2021-01-01T11:00:03.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
4;4;2021-01-01T11:00:04.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
4;4;2021-01-01T11:00:04.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
4;4;2021-01-01T11:00:04.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
4;4;2021-01-01T11:00:04.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
4;4;2021-01-01T11:00:04.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
5;5;2021-01-01T11:00:05.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
5;5;2021-01-01T11:00:05.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
5;5;2021-01-01T11:00:05.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
5;5;2021-01-01T11:00:05.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
5;5;2021-01-01T11:00:05.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
6;6;2021-01-01T11:00:06.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
6;6;2021-01-01T11:00:06.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
6;6;2021-01-01T11:00:06.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
6;6;2021-01-01T11:00:06.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
6;6;2021-01-01T11:00:06.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
7;7;2021-01-01T11:00:07.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
7;7;2021-01-01T11:00:07.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
7;7;2021-01-01T11:00:07.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
7;7;2021-01-01T11:00:07.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
7;7;2021-01-01T11:00:07.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
8;8;2021-01-01T11:00:08.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
8;8;2021-01-01T11:00:08.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
8;8;2021-01-01T11:00:08.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
8;8;2021-01-01T11:00:08.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
8;8;2021-01-01T11:00:08.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
9;9;2021-01-01T11:00:09.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
9;9;2021-01-01T11:00:09.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
9;9;2021-01-01T11:00:09.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
9;9;2021-01-01T11:00:09.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
9;9;2021-01-01T11:00:09.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
10;10;2021-01-01T11:00:10.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
10;10;2021-01-01T11:00:10.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
10;10;2021-01-01T11:00:10.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
10;10;2021-01-01T11:00:10.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
10;10;2021-01-01T11:00:10.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
11;11;2021-01-01T11:00:11.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
11;11;2021-01-01T11:00:11.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
11;11;2021-01-01T11:00:11.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
11;11;2021-01-01T11:00:11.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
11;11;2021-01-01T11:00:11.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
12;12;2021-01-01T11:00:12.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
12;12;2021-01-01T11:00:12.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
12;12;2021-01-01T11:00:12.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
12;12;2021-01-01T11:00:12.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
12;12;2021-01-01T11:00:12.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
13;13;2021-01-01T11:00:13.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
13;13;2021-01-01T11:00:13.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
13;13;2021-01-01T11:00:13.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
13;13;2021-01-01T11:00:13.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
13;13;2021-01-01T11:00:13.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
14;14;2021-01-01T11:00:14.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
14;14;2021-01-01T11:00:14.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
14;14;2021-01-01T11:00:14.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
14;14;2021-01-01T11:00:14.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
14;14;2021-01-01T11:00:14.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
15;15;2021-01-01T11:00:15.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
15;15;2021-01-01T11:00:15.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
15;15;2021-01-01T11:00:15.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
15;15;2021-01-01T11:00:15.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
15;15;2021-01-01T11:00:15.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
16;16;2021-01-01T11:00:16.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
16;16;2021-01-01T11:00:16.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
16;16;2021-01-01T11:00:16.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
16;16;2021-01-01T11:00:16.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
16;16;2021-01-01T11:00:16.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
17;17;2021-01-01T11:00:17.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
17;17;2021-01-01T11:00:17.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
17;17;2021-01-01T11:00:17.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
17;17;2021-01-01T11:00:17.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
17;17;2021-01-01T11:00:17.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
18;18;2021-01-01T11:00:18.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
18;18;2021-01-01T11:00:18.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
18;18;2021-01-01T11:00:18.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
18;18;2021-01-01T11:00:18.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
18;18;2021-01-01T11:00:18.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
19;19;2021-01-01T11:00:19.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
19;19;2021-01-01T11:00:19.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
19;19;2021-01-01T11:00:19.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
19;19;2021-01-01T11:00:19.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
19;19;2021-01-01T11:00:19.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
20;20;2021-01-01T11:00:20.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
20;20;2021-01-01T11:00:20.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
20;20;2021-01-01T11:00:20.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
20;20;2021-01-01T11:00:20.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
20;20;2021-01-01T11:00:20.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
21;21;2021-01-01T11:00:21.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
21;21;2021-01-01T11:00:21.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
21;21;2021-01-01T11:00:21.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
21;21;2021-01-01T11:00:21.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
21;21;2021-01-01T11:00:21.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
22;22;2021-01-01T11:00:22.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
22;22;2021-01-01T11:00:22.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
22;22;2021-01-01T11:00:22.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
22;22;2021-01-01T11:00:22.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
22;22;2021-01-01T11:00:22.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
23;23;2021-01-01T11:00:23.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
23;23;2021-01-01T11:00:23.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
23;23;2021-01-01T11:00:23.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
23;23;2021-01-01T11:00:23.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
23;23;2021-01-01T11:00:23.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
24;24;2021-01-01T11:00:24.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
24;24;2021-01-01T11:00:24.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
24;24;2021-01-01T11:00:24.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
24;24;2021-01-01T11:00:24.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
24;24;2021-01-01T11:00:24.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
25;25;2021-01-01T11:00:25.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
25;25;2021-01-01T11:00:25.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
25;25;2021-01-01T11:00:25.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
25;25;2021-01-01T11:00:25.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
25;25;2021-01-01T11:00:25.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
26;26;2021-01-01T11:00:26.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
26;26;2021-01-01T11:00:26.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
26;26;2021-01-01T11:00:26.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
26;26;2021-01-01T11:00:26.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
26;26;2021-01-01T11:00:26.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
27;27;2021-01-01T11:00:27.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
27;27;2021-01-01T11:00:27.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
27;27;2021-01-01T11:00:27.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
27;27;2021-01-01T11:00:27.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
27;27;2021-01-01T11:00:27.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
28;28;2021-01-01T11:00:28.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
28;28;2021-01-01T11:00:28.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
28;28;2021-01-01T11:00:28.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
28;28;2021-01-01T11:00:28.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
28;28;2021-01-01T11:00:28.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
29;29;2021-01-01T11:00:29.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
29;29;2021-01-01T11:00:29.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
29;29;2021-01-01T11:00:29.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
29;29;2021-01-01T11:00:29.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
29;29;2021-01-01T11:00:29.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
30;30;2021-01-01T11:00:30.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
30;30;2021-01-01T11:00:30.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
30;30;2021-01-01T11:00:30.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
30;30;2021-01-01T11:00:30.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
30;30;2021-01-01T11:00:30.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
31;31;2021-01-01T11:00:31.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
31;31;2021-01-01T11:00:31.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
31;31;2021-01-01T11:00:31.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
31;31;2021-01-01T11:00:31.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
31;31;2021-01-01T11:00:31.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
32;32;2021-01-01T11:00:32.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
32;32;2021-01-01T11:00:32.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
32;32;2021-01-01T11:00:32.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
32;32;2021-01-01T11:00:32.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
32;32;2021-01-01T11:00:32.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
33;33;2021-01-01T11:00:33.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
33;33;2021-01-01T11:00:33.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
33;33;2021-01-01T11:00:33.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
33;33;2021-01-01T11:00:33.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
33;33;2021-01-01T11:00:33.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
34;34;2021-01-01T11:00:34.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
34;34;2021-01-01T11:00:34.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
34;34;2021-01-01T11:00:34.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
34;34;2021-01-01T11:00:34.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
34;34;2021-01-01T11:00:34.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
35;35;2021-01-01T11:00:35.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
35;35;2021-01-01T11:00:35.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
35;35;2021-01-01T11:00:35.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
35;35;2021-01-01T11:00:35.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
35;35;2021-01-01T11:00:35.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
36;36;2021-01-01T11:00:36.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
36;36;2021-01-01T11:00:36.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
36;36;2021-01-01T11:00:36.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
36;36;2021-01-01T11:00:36.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
36;36;2021-01-01T11:00:36.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
37;37;2021-01-01T11:00:37.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
37;37;2021-01-01T11:00:37.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
37;37;2021-01-01T11:00:37.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
37;37;2021-01-01T11:00:37.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
37;37;2021-01-01T11:00:37.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
38;38;2021-01-01T11:00:38.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
38;38;2021-01-01T11:00:38.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
38;38;2021-01-01T11:00:38.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
38;38;2021-01-01T11:00:38.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
38;38;2021-01-01T11:00:38.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
39;39;2021-01-01T11:00:39.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
39;39;2021-01-01T11:00:39.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
39;39;2021-01-01T11:00:39.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
39;39;2021-01-01T11:00:39.0000000+01:00;False;34;27;8225852a-214b-4065-8667-87b98ff36614
39;39;2021-01-01T11:00:39.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
40;40;2021-01-01T11:00:40.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
40;40;2021-01-01T11:00:40.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
40;40;2021-01-01T11:00:40.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
40;40;2021-01-01T11:00:40.0000000+01:00;False;34;27;8225852a-214b-4065-8667-87b98ff36614
40;40;2021-01-01T11:00:40.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
41;41;2021-01-01T11:00:41.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
41;41;2021-01-01T11:00:41.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
41;41;2021-01-01T11:00:41.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
41;41;2021-01-01T11:00:41.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
41;41;2021-01-01T11:00:41.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
42;42;2021-01-01T11:00:42.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
42;42;2021-01-01T11:00:42.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
42;42;2021-01-01T11:00:42.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
42;42;2021-01-01T11:00:42.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
42;42;2021-01-01T11:00:42.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
43;43;2021-01-01T11:00:43.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
43;43;2021-01-01T11:00:43.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
43;43;2021-01-01T11:00:43.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
43;43;2021-01-01T11:00:43.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
43;43;2021-01-01T11:00:43.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
44;44;2021-01-01T11:00:44.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
44;44;2021-01-01T11:00:44.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
44;44;2021-01-01T11:00:44.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
44;44;2021-01-01T11:00:44.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
44;44;2021-01-01T11:00:44.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
45;45;2021-01-01T11:00:45.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
45;45;2021-01-01T11:00:45.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
45;45;2021-01-01T11:00:45.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
45;45;2021-01-01T11:00:45.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
45;45;2021-01-01T11:00:45.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
46;46;2021-01-01T11:00:46.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
46;46;2021-01-01T11:00:46.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
46;46;2021-01-01T11:00:46.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
46;46;2021-01-01T11:00:46.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
46;46;2021-01-01T11:00:46.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
47;47;2021-01-01T11:00:47.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
47;47;2021-01-01T11:00:47.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
47;47;2021-01-01T11:00:47.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
47;47;2021-01-01T11:00:47.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
47;47;2021-01-01T11:00:47.0000000+01:00;True;26;35;622faf90-8367-4472-a6fd-b34ccf5d7573
48;48;2021-01-01T11:00:48.0000000+01:00;True;12;18;fffefee4-2594-4a38-9c78-277f9ef8ecc5
48;48;2021-01-01T11:00:48.0000000+01:00;True;6;5;8e534aff-561d-4ece-ac83-d88c46cb1949
48;48;2021-01-01T11:00:48.0000000+01:00;True;34;22;58bf03ae-b214-47b2-b0bd-32f371b0c3b7
48;48;2021-01-01T11:00:48.0000000+01:00;True;34;27;8225852a-214b-4065-8667-87b98ff36614
