Tick;Step;DateTime;ID
10;10;2021-01-01T11:00:10.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
10;10;2021-01-01T11:00:10.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
11;11;2021-01-01T11:00:11.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
11;11;2021-01-01T11:00:11.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
11;11;2021-01-01T11:00:11.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
12;12;2021-01-01T11:00:12.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
12;12;2021-01-01T11:00:12.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
12;12;2021-01-01T11:00:12.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
13;13;2021-01-01T11:00:13.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
13;13;2021-01-01T11:00:13.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
13;13;2021-01-01T11:00:13.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
14;14;2021-01-01T11:00:14.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
14;14;2021-01-01T11:00:14.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
14;14;2021-01-01T11:00:14.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
15;15;2021-01-01T11:00:15.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
15;15;2021-01-01T11:00:15.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
15;15;2021-01-01T11:00:15.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
16;16;2021-01-01T11:00:16.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
16;16;2021-01-01T11:00:16.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
16;16;2021-01-01T11:00:16.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
17;17;2021-01-01T11:00:17.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
17;17;2021-01-01T11:00:17.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
17;17;2021-01-01T11:00:17.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
18;18;2021-01-01T11:00:18.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
18;18;2021-01-01T11:00:18.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
18;18;2021-01-01T11:00:18.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
19;19;2021-01-01T11:00:19.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
19;19;2021-01-01T11:00:19.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
19;19;2021-01-01T11:00:19.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
20;20;2021-01-01T11:00:20.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
20;20;2021-01-01T11:00:20.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
20;20;2021-01-01T11:00:20.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
21;21;2021-01-01T11:00:21.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
21;21;2021-01-01T11:00:21.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
21;21;2021-01-01T11:00:21.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
22;22;2021-01-01T11:00:22.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
22;22;2021-01-01T11:00:22.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
22;22;2021-01-01T11:00:22.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
23;23;2021-01-01T11:00:23.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
23;23;2021-01-01T11:00:23.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
23;23;2021-01-01T11:00:23.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
24;24;2021-01-01T11:00:24.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
24;24;2021-01-01T11:00:24.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
24;24;2021-01-01T11:00:24.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
25;25;2021-01-01T11:00:25.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
25;25;2021-01-01T11:00:25.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
25;25;2021-01-01T11:00:25.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
26;26;2021-01-01T11:00:26.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
26;26;2021-01-01T11:00:26.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
26;26;2021-01-01T11:00:26.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
27;27;2021-01-01T11:00:27.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
27;27;2021-01-01T11:00:27.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
27;27;2021-01-01T11:00:27.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
28;28;2021-01-01T11:00:28.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
28;28;2021-01-01T11:00:28.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
28;28;2021-01-01T11:00:28.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
29;29;2021-01-01T11:00:29.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
29;29;2021-01-01T11:00:29.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
29;29;2021-01-01T11:00:29.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
30;30;2021-01-01T11:00:30.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
30;30;2021-01-01T11:00:30.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
30;30;2021-01-01T11:00:30.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
31;31;2021-01-01T11:00:31.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
31;31;2021-01-01T11:00:31.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
31;31;2021-01-01T11:00:31.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
32;32;2021-01-01T11:00:32.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
32;32;2021-01-01T11:00:32.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
32;32;2021-01-01T11:00:32.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
33;33;2021-01-01T11:00:33.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
33;33;2021-01-01T11:00:33.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
33;33;2021-01-01T11:00:33.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
34;34;2021-01-01T11:00:34.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
34;34;2021-01-01T11:00:34.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
34;34;2021-01-01T11:00:34.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
35;35;2021-01-01T11:00:35.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
35;35;2021-01-01T11:00:35.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
35;35;2021-01-01T11:00:35.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
36;36;2021-01-01T11:00:36.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
36;36;2021-01-01T11:00:36.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
36;36;2021-01-01T11:00:36.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
37;37;2021-01-01T11:00:37.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
37;37;2021-01-01T11:00:37.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
37;37;2021-01-01T11:00:37.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
38;38;2021-01-01T11:00:38.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
38;38;2021-01-01T11:00:38.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
38;38;2021-01-01T11:00:38.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
39;39;2021-01-01T11:00:39.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
39;39;2021-01-01T11:00:39.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
39;39;2021-01-01T11:00:39.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
40;40;2021-01-01T11:00:40.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
40;40;2021-01-01T11:00:40.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
40;40;2021-01-01T11:00:40.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
41;41;2021-01-01T11:00:41.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
41;41;2021-01-01T11:00:41.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
41;41;2021-01-01T11:00:41.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
42;42;2021-01-01T11:00:42.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
42;42;2021-01-01T11:00:42.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
42;42;2021-01-01T11:00:42.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
43;43;2021-01-01T11:00:43.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
43;43;2021-01-01T11:00:43.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
43;43;2021-01-01T11:00:43.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
44;44;2021-01-01T11:00:44.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
44;44;2021-01-01T11:00:44.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
44;44;2021-01-01T11:00:44.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
45;45;2021-01-01T11:00:45.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
45;45;2021-01-01T11:00:45.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
45;45;2021-01-01T11:00:45.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
46;46;2021-01-01T11:00:46.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
46;46;2021-01-01T11:00:46.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
46;46;2021-01-01T11:00:46.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
47;47;2021-01-01T11:00:47.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
47;47;2021-01-01T11:00:47.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
47;47;2021-01-01T11:00:47.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
48;48;2021-01-01T11:00:48.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
48;48;2021-01-01T11:00:48.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
48;48;2021-01-01T11:00:48.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
49;49;2021-01-01T11:00:49.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
49;49;2021-01-01T11:00:49.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
49;49;2021-01-01T11:00:49.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
50;50;2021-01-01T11:00:50.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
50;50;2021-01-01T11:00:50.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
50;50;2021-01-01T11:00:50.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
51;51;2021-01-01T11:00:51.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
51;51;2021-01-01T11:00:51.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
51;51;2021-01-01T11:00:51.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
52;52;2021-01-01T11:00:52.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
52;52;2021-01-01T11:00:52.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
52;52;2021-01-01T11:00:52.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
53;53;2021-01-01T11:00:53.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
53;53;2021-01-01T11:00:53.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
53;53;2021-01-01T11:00:53.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
54;54;2021-01-01T11:00:54.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
54;54;2021-01-01T11:00:54.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
54;54;2021-01-01T11:00:54.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
55;55;2021-01-01T11:00:55.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
55;55;2021-01-01T11:00:55.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
55;55;2021-01-01T11:00:55.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
56;56;2021-01-01T11:00:56.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
56;56;2021-01-01T11:00:56.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
56;56;2021-01-01T11:00:56.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
57;57;2021-01-01T11:00:57.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
57;57;2021-01-01T11:00:57.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
57;57;2021-01-01T11:00:57.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
58;58;2021-01-01T11:00:58.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
58;58;2021-01-01T11:00:58.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
58;58;2021-01-01T11:00:58.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
59;59;2021-01-01T11:00:59.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
59;59;2021-01-01T11:00:59.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
59;59;2021-01-01T11:00:59.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
60;60;2021-01-01T11:01:00.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
60;60;2021-01-01T11:01:00.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
60;60;2021-01-01T11:01:00.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
61;61;2021-01-01T11:01:01.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
61;61;2021-01-01T11:01:01.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
61;61;2021-01-01T11:01:01.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
62;62;2021-01-01T11:01:02.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
62;62;2021-01-01T11:01:02.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
62;62;2021-01-01T11:01:02.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
63;63;2021-01-01T11:01:03.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
63;63;2021-01-01T11:01:03.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
63;63;2021-01-01T11:01:03.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
64;64;2021-01-01T11:01:04.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
64;64;2021-01-01T11:01:04.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
64;64;2021-01-01T11:01:04.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
65;65;2021-01-01T11:01:05.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
65;65;2021-01-01T11:01:05.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
65;65;2021-01-01T11:01:05.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
66;66;2021-01-01T11:01:06.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
66;66;2021-01-01T11:01:06.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
66;66;2021-01-01T11:01:06.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
67;67;2021-01-01T11:01:07.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
67;67;2021-01-01T11:01:07.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
67;67;2021-01-01T11:01:07.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
68;68;2021-01-01T11:01:08.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
68;68;2021-01-01T11:01:08.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
68;68;2021-01-01T11:01:08.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
69;69;2021-01-01T11:01:09.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
69;69;2021-01-01T11:01:09.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
69;69;2021-01-01T11:01:09.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
70;70;2021-01-01T11:01:10.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
70;70;2021-01-01T11:01:10.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
70;70;2021-01-01T11:01:10.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
71;71;2021-01-01T11:01:11.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
71;71;2021-01-01T11:01:11.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
71;71;2021-01-01T11:01:11.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
72;72;2021-01-01T11:01:12.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
72;72;2021-01-01T11:01:12.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
72;72;2021-01-01T11:01:12.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
73;73;2021-01-01T11:01:13.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
73;73;2021-01-01T11:01:13.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
73;73;2021-01-01T11:01:13.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
74;74;2021-01-01T11:01:14.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
74;74;2021-01-01T11:01:14.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
74;74;2021-01-01T11:01:14.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
75;75;2021-01-01T11:01:15.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
75;75;2021-01-01T11:01:15.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
75;75;2021-01-01T11:01:15.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
76;76;2021-01-01T11:01:16.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
76;76;2021-01-01T11:01:16.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
76;76;2021-01-01T11:01:16.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
77;77;2021-01-01T11:01:17.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
77;77;2021-01-01T11:01:17.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
77;77;2021-01-01T11:01:17.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
78;78;2021-01-01T11:01:18.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
78;78;2021-01-01T11:01:18.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
78;78;2021-01-01T11:01:18.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
79;79;2021-01-01T11:01:19.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
79;79;2021-01-01T11:01:19.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
79;79;2021-01-01T11:01:19.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
80;80;2021-01-01T11:01:20.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
80;80;2021-01-01T11:01:20.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
80;80;2021-01-01T11:01:20.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
81;81;2021-01-01T11:01:21.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
81;81;2021-01-01T11:01:21.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
81;81;2021-01-01T11:01:21.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
82;82;2021-01-01T11:01:22.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
82;82;2021-01-01T11:01:22.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
82;82;2021-01-01T11:01:22.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
83;83;2021-01-01T11:01:23.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
83;83;2021-01-01T11:01:23.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
83;83;2021-01-01T11:01:23.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
84;84;2021-01-01T11:01:24.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
84;84;2021-01-01T11:01:24.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
84;84;2021-01-01T11:01:24.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
85;85;2021-01-01T11:01:25.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
85;85;2021-01-01T11:01:25.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
85;85;2021-01-01T11:01:25.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
86;86;2021-01-01T11:01:26.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
86;86;2021-01-01T11:01:26.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
86;86;2021-01-01T11:01:26.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
87;87;2021-01-01T11:01:27.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
87;87;2021-01-01T11:01:27.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
87;87;2021-01-01T11:01:27.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
88;88;2021-01-01T11:01:28.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
88;88;2021-01-01T11:01:28.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
88;88;2021-01-01T11:01:28.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
89;89;2021-01-01T11:01:29.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
89;89;2021-01-01T11:01:29.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
89;89;2021-01-01T11:01:29.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
90;90;2021-01-01T11:01:30.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
90;90;2021-01-01T11:01:30.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
90;90;2021-01-01T11:01:30.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
91;91;2021-01-01T11:01:31.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
91;91;2021-01-01T11:01:31.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
91;91;2021-01-01T11:01:31.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
92;92;2021-01-01T11:01:32.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
92;92;2021-01-01T11:01:32.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
92;92;2021-01-01T11:01:32.0000000+01:00;56683c09-34f9-42b8-964d-e5a47c623429
93;93;2021-01-01T11:01:33.0000000+01:00;a418bf99-861c-4f73-8cba-3d64168a718b
93;93;2021-01-01T11:01:33.0000000+01:00;9b084847-3185-4e80-ba35-5dc1373cd904
