Tick;Step;DateTime;Free;X;Y;ID
0;0;2021-01-01T11:00:00.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
0;0;2021-01-01T11:00:00.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
0;0;2021-01-01T11:00:00.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
0;0;2021-01-01T11:00:00.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
0;0;2021-01-01T11:00:00.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
0;0;2021-01-01T11:00:00.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
1;1;2021-01-01T11:00:01.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
1;1;2021-01-01T11:00:01.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
1;1;2021-01-01T11:00:01.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
1;1;2021-01-01T11:00:01.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
1;1;2021-01-01T11:00:01.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
1;1;2021-01-01T11:00:01.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
2;2;2021-01-01T11:00:02.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
2;2;2021-01-01T11:00:02.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
2;2;2021-01-01T11:00:02.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
2;2;2021-01-01T11:00:02.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
2;2;2021-01-01T11:00:02.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
2;2;2021-01-01T11:00:02.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
3;3;2021-01-01T11:00:03.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
3;3;2021-01-01T11:00:03.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
3;3;2021-01-01T11:00:03.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
3;3;2021-01-01T11:00:03.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
3;3;2021-01-01T11:00:03.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
3;3;2021-01-01T11:00:03.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
4;4;2021-01-01T11:00:04.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
4;4;2021-01-01T11:00:04.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
4;4;2021-01-01T11:00:04.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
4;4;2021-01-01T11:00:04.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
4;4;2021-01-01T11:00:04.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
4;4;2021-01-01T11:00:04.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
5;5;2021-01-01T11:00:05.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
5;5;2021-01-01T11:00:05.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
5;5;2021-01-01T11:00:05.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
5;5;2021-01-01T11:00:05.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
5;5;2021-01-01T11:00:05.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
5;5;2021-01-01T11:00:05.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
6;6;2021-01-01T11:00:06.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
6;6;2021-01-01T11:00:06.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
6;6;2021-01-01T11:00:06.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
6;6;2021-01-01T11:00:06.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
6;6;2021-01-01T11:00:06.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
6;6;2021-01-01T11:00:06.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
7;7;2021-01-01T11:00:07.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
7;7;2021-01-01T11:00:07.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
7;7;2021-01-01T11:00:07.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
7;7;2021-01-01T11:00:07.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
7;7;2021-01-01T11:00:07.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
7;7;2021-01-01T11:00:07.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
8;8;2021-01-01T11:00:08.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
8;8;2021-01-01T11:00:08.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
8;8;2021-01-01T11:00:08.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
8;8;2021-01-01T11:00:08.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
8;8;2021-01-01T11:00:08.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
8;8;2021-01-01T11:00:08.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
9;9;2021-01-01T11:00:09.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
9;9;2021-01-01T11:00:09.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
9;9;2021-01-01T11:00:09.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
9;9;2021-01-01T11:00:09.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
9;9;2021-01-01T11:00:09.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
9;9;2021-01-01T11:00:09.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
10;10;2021-01-01T11:00:10.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
10;10;2021-01-01T11:00:10.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
10;10;2021-01-01T11:00:10.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
10;10;2021-01-01T11:00:10.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
10;10;2021-01-01T11:00:10.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
10;10;2021-01-01T11:00:10.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
11;11;2021-01-01T11:00:11.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
11;11;2021-01-01T11:00:11.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
11;11;2021-01-01T11:00:11.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
11;11;2021-01-01T11:00:11.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
11;11;2021-01-01T11:00:11.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
11;11;2021-01-01T11:00:11.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
12;12;2021-01-01T11:00:12.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
12;12;2021-01-01T11:00:12.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
12;12;2021-01-01T11:00:12.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
12;12;2021-01-01T11:00:12.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
12;12;2021-01-01T11:00:12.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
12;12;2021-01-01T11:00:12.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
13;13;2021-01-01T11:00:13.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
13;13;2021-01-01T11:00:13.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
13;13;2021-01-01T11:00:13.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
13;13;2021-01-01T11:00:13.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
13;13;2021-01-01T11:00:13.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
13;13;2021-01-01T11:00:13.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
14;14;2021-01-01T11:00:14.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
14;14;2021-01-01T11:00:14.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
14;14;2021-01-01T11:00:14.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
14;14;2021-01-01T11:00:14.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
14;14;2021-01-01T11:00:14.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
14;14;2021-01-01T11:00:14.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
15;15;2021-01-01T11:00:15.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
15;15;2021-01-01T11:00:15.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
15;15;2021-01-01T11:00:15.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
15;15;2021-01-01T11:00:15.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
15;15;2021-01-01T11:00:15.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
15;15;2021-01-01T11:00:15.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
16;16;2021-01-01T11:00:16.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
16;16;2021-01-01T11:00:16.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
16;16;2021-01-01T11:00:16.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
16;16;2021-01-01T11:00:16.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
16;16;2021-01-01T11:00:16.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
16;16;2021-01-01T11:00:16.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
17;17;2021-01-01T11:00:17.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
17;17;2021-01-01T11:00:17.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
17;17;2021-01-01T11:00:17.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
17;17;2021-01-01T11:00:17.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
17;17;2021-01-01T11:00:17.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
17;17;2021-01-01T11:00:17.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
18;18;2021-01-01T11:00:18.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
18;18;2021-01-01T11:00:18.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
18;18;2021-01-01T11:00:18.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
18;18;2021-01-01T11:00:18.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
18;18;2021-01-01T11:00:18.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
18;18;2021-01-01T11:00:18.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
19;19;2021-01-01T11:00:19.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
19;19;2021-01-01T11:00:19.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
19;19;2021-01-01T11:00:19.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
19;19;2021-01-01T11:00:19.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
19;19;2021-01-01T11:00:19.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
19;19;2021-01-01T11:00:19.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
20;20;2021-01-01T11:00:20.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
20;20;2021-01-01T11:00:20.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
20;20;2021-01-01T11:00:20.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
20;20;2021-01-01T11:00:20.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
20;20;2021-01-01T11:00:20.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
20;20;2021-01-01T11:00:20.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
21;21;2021-01-01T11:00:21.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
21;21;2021-01-01T11:00:21.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
21;21;2021-01-01T11:00:21.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
21;21;2021-01-01T11:00:21.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
21;21;2021-01-01T11:00:21.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
21;21;2021-01-01T11:00:21.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
22;22;2021-01-01T11:00:22.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
22;22;2021-01-01T11:00:22.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
22;22;2021-01-01T11:00:22.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
22;22;2021-01-01T11:00:22.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
22;22;2021-01-01T11:00:22.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
22;22;2021-01-01T11:00:22.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
23;23;2021-01-01T11:00:23.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
23;23;2021-01-01T11:00:23.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
23;23;2021-01-01T11:00:23.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
23;23;2021-01-01T11:00:23.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
23;23;2021-01-01T11:00:23.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
23;23;2021-01-01T11:00:23.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
24;24;2021-01-01T11:00:24.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
24;24;2021-01-01T11:00:24.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
24;24;2021-01-01T11:00:24.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
24;24;2021-01-01T11:00:24.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
24;24;2021-01-01T11:00:24.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
24;24;2021-01-01T11:00:24.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
25;25;2021-01-01T11:00:25.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
25;25;2021-01-01T11:00:25.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
25;25;2021-01-01T11:00:25.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
25;25;2021-01-01T11:00:25.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
25;25;2021-01-01T11:00:25.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
25;25;2021-01-01T11:00:25.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
26;26;2021-01-01T11:00:26.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
26;26;2021-01-01T11:00:26.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
26;26;2021-01-01T11:00:26.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
26;26;2021-01-01T11:00:26.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
26;26;2021-01-01T11:00:26.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
26;26;2021-01-01T11:00:26.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
27;27;2021-01-01T11:00:27.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
27;27;2021-01-01T11:00:27.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
27;27;2021-01-01T11:00:27.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
27;27;2021-01-01T11:00:27.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
27;27;2021-01-01T11:00:27.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
27;27;2021-01-01T11:00:27.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
28;28;2021-01-01T11:00:28.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
28;28;2021-01-01T11:00:28.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
28;28;2021-01-01T11:00:28.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
28;28;2021-01-01T11:00:28.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
28;28;2021-01-01T11:00:28.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
28;28;2021-01-01T11:00:28.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
29;29;2021-01-01T11:00:29.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
29;29;2021-01-01T11:00:29.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
29;29;2021-01-01T11:00:29.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
29;29;2021-01-01T11:00:29.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
29;29;2021-01-01T11:00:29.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
29;29;2021-01-01T11:00:29.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
30;30;2021-01-01T11:00:30.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
30;30;2021-01-01T11:00:30.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
30;30;2021-01-01T11:00:30.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
30;30;2021-01-01T11:00:30.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
30;30;2021-01-01T11:00:30.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
30;30;2021-01-01T11:00:30.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
31;31;2021-01-01T11:00:31.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
31;31;2021-01-01T11:00:31.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
31;31;2021-01-01T11:00:31.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
31;31;2021-01-01T11:00:31.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
31;31;2021-01-01T11:00:31.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
31;31;2021-01-01T11:00:31.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
32;32;2021-01-01T11:00:32.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
32;32;2021-01-01T11:00:32.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
32;32;2021-01-01T11:00:32.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
32;32;2021-01-01T11:00:32.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
32;32;2021-01-01T11:00:32.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
32;32;2021-01-01T11:00:32.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
33;33;2021-01-01T11:00:33.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
33;33;2021-01-01T11:00:33.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
33;33;2021-01-01T11:00:33.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
33;33;2021-01-01T11:00:33.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
33;33;2021-01-01T11:00:33.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
33;33;2021-01-01T11:00:33.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
34;34;2021-01-01T11:00:34.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
34;34;2021-01-01T11:00:34.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
34;34;2021-01-01T11:00:34.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
34;34;2021-01-01T11:00:34.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
34;34;2021-01-01T11:00:34.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
34;34;2021-01-01T11:00:34.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
35;35;2021-01-01T11:00:35.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
35;35;2021-01-01T11:00:35.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
35;35;2021-01-01T11:00:35.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
35;35;2021-01-01T11:00:35.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
35;35;2021-01-01T11:00:35.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
35;35;2021-01-01T11:00:35.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
36;36;2021-01-01T11:00:36.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
36;36;2021-01-01T11:00:36.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
36;36;2021-01-01T11:00:36.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
36;36;2021-01-01T11:00:36.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
36;36;2021-01-01T11:00:36.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
36;36;2021-01-01T11:00:36.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
37;37;2021-01-01T11:00:37.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
37;37;2021-01-01T11:00:37.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
37;37;2021-01-01T11:00:37.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
37;37;2021-01-01T11:00:37.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
37;37;2021-01-01T11:00:37.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
37;37;2021-01-01T11:00:37.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
38;38;2021-01-01T11:00:38.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
38;38;2021-01-01T11:00:38.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
38;38;2021-01-01T11:00:38.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
38;38;2021-01-01T11:00:38.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
38;38;2021-01-01T11:00:38.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
38;38;2021-01-01T11:00:38.0000000+01:00;True;20;13;2695986a-96a4-468c-be65-1f82af7e3859
39;39;2021-01-01T11:00:39.0000000+01:00;True;14;13;ba7d232b-80c2-4b1e-807c-7f07b51b9354
39;39;2021-01-01T11:00:39.0000000+01:00;True;16;9;d118ab61-ca6f-44f8-a590-41111a74c842
39;39;2021-01-01T11:00:39.0000000+01:00;True;27;18;e575c039-9e79-4601-bad6-dd1e624dd33e
39;39;2021-01-01T11:00:39.0000000+01:00;True;40;9;4b42a5c5-7ff9-4a2f-a827-a982b9f34bee
39;39;2021-01-01T11:00:39.0000000+01:00;True;17;25;973bdaf7-ab21-4ad7-8a1c-8a59b0912bfc
